Query,Arquivo,Linha,Texto,Score
O que é o diário de bordo da IA?,bioetica_e_ia.md,284,"Juracy Barbosa dos Santos -Faculdade de Medicina/Universidade do Porto. Al. Professor Hernani Monteiro, CP 4200-319. Porto, Portugal.",0.15978676080703735
O que é o diário de bordo da IA?,bioetica_e_ia.md,286,## Contribuição dos autores,0.23785589635372162
O que é o diário de bordo da IA?,bioetica_e_ia.md,288,"Juracy  Barbosa  dos  Santos  foi  responsável  pela  concepção  do  estudo,  análise  de  dados  e redação do manuscrito. Guilhermina Rego revisou o manuscrito. Rui Nunes realizou a análise crítica e a revisão final do manuscrito.",0.22488273680210114
O que é o diário de bordo da IA?,bioetica_e_ia.md,290,Disponibilidade de dados: Todos os dados utilizados ou gerados na pesquisa estão integralmente descritos e apresentados no corpo do artigo.,0.23184050619602203
O que é o diário de bordo da IA?,bioetica_e_ia.md,292,Editora responsável: Dilza Teresinha Ambrós Ribeiro,0.2705373167991638
O que é o diário de bordo da IA?,bioetica_e_ia.md,294,Recebido:,0.22517000138759613
O que é o diário de bordo da IA?,bioetica_e_ia.md,296,24.8.2025,0.115854412317276
O que é o diário de bordo da IA?,bioetica_e_ia.md,298,Revisado:,0.14199091494083405
O que é o diário de bordo da IA?,bioetica_e_ia.md,300,18.12.2025,0.09999660402536392
O que é o diário de bordo da IA?,bioetica_e_ia.md,302,Aprovado:,0.22790104150772095
O que é o diário de bordo da IA?,bioetica_e_ia.md,304,27.1.2026,0.1580526977777481
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,1,ARTIGOS                                                            E-ISSN: 2176-6665,0.2035585343837738
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,3,## DOI: 10.5433/2176-6665.2025v30e52669,0.13581791520118713
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,5,Recebido em 30/03/2025; aprovado em 18/096/2025; publicado em 10/11/2025.,0.23998910188674927
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,7,"## O caso Twitter/X: algoritmo, espaço público e ultraliberalismo digital",0.29320359230041504
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,9,"## The Twitter/X Case: algorithm, public space, and digital ultra-liberalism",0.14067746698856354
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,11,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,13,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,15,*Ettore Schimid Batalha 1 *Jefferson Ribeiro da Silva 2,0.1868978887796402
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,17,*Bruno Daniel Vendruscolo Espinosa Velásquez 3,0.012870650738477707
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,19,## Resumo,0.28257474303245544
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,21,"Este  artigo  investiga  a  dinâmica  das  redes  sociais  na  formação  do  debate público, com ênfase no Twitter (atualmente denominado X) e na influência dos  algoritmos  na  regulação  do  conteúdo.  Por  meio  de  uma  abordagem interdisciplinar que integra os conceitos da Sociologia Digital e das Ciências da  Computação,  o  estudo  analisa  como  os  mecanismos  de  curadoria  e moderação -operados  por  empresas  privadas -afetam  a  construção  dos discursos e a propagação das informações. O trabalho reúne um levantamento inicial  de  dados  empíricos,  análises  acadêmicas  e  reportagens  jornalísticas para demonstrar que as alterações nas políticas de moderação, sobretudo após a aquisição do Twitter por Elon Musk, impactaram significativamente tanto a  qualidade  do  conteúdo  gerado  quanto  a  confiança  dos  usuários  e  a sustentabilidade econômica da plataforma. Os resultados indicam que, embora a  flexibilização  das  diretrizes  de  moderação  possa  ampliar  o  acesso  e  a visibilidade de diversas vozes, ela também favorece o aumento do discurso de ódio, a proliferação de bots e a retirada de anunciantes, configurando um cenário desafiador para a manutenção de um debate público plural e transparente.",0.40431517362594604
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,23,Palavras-chave: redes sociais; espaço público; algoritmos; Twitter/X; desinformação.,0.3478899598121643
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,25,## Abstract,0.1108369380235672
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,27,"This article  investigates  the  dynamics  of  social  networks  in shaping public debate, with an emphasis on Twitter (currently called X) and the influence of algorithms on content regulation. Using an interdisciplinary approach that integrates concepts from Digital Sociology and Computer Science, the study analyzes how curation and moderation mechanisms -operated  by private companies -affect  the  construction  of  discourses  and  the  dissemination  of information. The research brings together empirical data, academic analyses and journalistic reports to demonstrate that changes in moderation policies,",0.2198552042245865
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,29,"1  Universidade Federal de São Carlos, Centro de Ciências Humanas e Sociais, Programa de Pós-Graduação em Sociologia (PPGS/UFSCar, São Carlos, São Paulo, Brasil). ORCID: https://orcid.org/0000-0002-7179-8713.",0.2006380707025528
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,31,"2  Universidade Federal de Mato Grosso do Sul, Faculdade de Educação, Programa de Pós-Graduação em  Educação  (PPGEdu-FAED/UFMS,  Campo  Grande,  Mato  Grosso  do  Sul,  Brasil).  ORCID: https://orcid.org/0009-0002-9985-9212.",0.11228080093860626
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,33,"3  Universidade de São Paulo, Escola de Artes, Ciências e Humanidades, Programa de Pós-Graduação em Modelagem  de  Sistemas  Complexos  (PGSCX-EACH/USP,  São  Paulo,  São  Paulo,  Brasil).  ORCID: https://orcid.org/0000-0002-5705-9359.",0.20120342075824738
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,35,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,37,1,0.059898607432842255
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,39,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,41,"especially after Elon Musk's acquisition of Twitter, have significantly impacted both  the  quality  of  the  content  generated  and  the  trust  of  users  and  the platform's economic  sustainability.  The  results  indicate  that,  although  the relaxation  of  moderation  guidelines  can  increase  access  and  visibility  of diverse voices, it also favors the increase in hate speech, the proliferation of bots  and  the  removal  of  advertisers,  creating  a  challenging  scenario  for maintaining a plural and transparent public debate.",0.2201300710439682
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,43,Keywords: social networks; public space; algorithms; Twitter/X; disinformation.,0.21635058522224426
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,45,## Introdução,0.3125068247318268
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,47,"Este estudo pretende analisar a maneira pela qual as redes sociais digitais, por meio de suas dinâmicas, reivindicam para si o status de  um 'espaço público' para debates  neste  contexto  da  normatização  do  ultraliberalismo  no  cenário  político.  A relação entre internet e espaço público, observada como relevante nos últimos anos, protagonizou uma série de movimentos que produziram tensões diversas ao redor do mundo.  Por  exemplo,  a  partir  do  compartilhamento  maciço  de  informações  e  do desenvolvimento  das  Tecnologias  de  Informação  e  Comunicação,  as  redes  sociais digitais se destacaram em diversas mobilizações nas últimas duas décadas, como as jornadas de junho de 2013 no Brasil e a Primavera Árabe, nas quais a utilização de redes  sociais  resultou  em  formas  de  engajamento  e  organização  popular  para  a derrubada do regime incumbente (Castells, 2013).",0.3103482723236084
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,49,"Atualmente, outra forma de engajamento, pautada na participação online como demonstração de força na arena política, tem assumido o protagonismo nesse campo. Essa  participação,  pautada  na  veiculação  de  informações,  transforma  algumas plataformas  em  palcos  de  debates,  entendendo  que  desta  maneira  o  alcance  de discursos e práticas políticas pode ser metrificado. Neste domínio, as ideias vinculadas à noção de 'liberdade de expressão' se destacam em relação às demais.",0.2896595299243927
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,51,"Assim, a problemática torna-se um desafio sociológico e conduz a algumas questões: o que leva estes espaços de um domínio privado, estadunidense e ultraliberal, a  reivindicarem  legitimidade  como  espaço  de  debate  público?  De  que  maneira  o borramento da fronteira entre liberdade e democracia se manifesta nesses espaços?",0.25985026359558105
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,53,"Para demonstrar como essa dinâmica opera, sugerimos a investigação do caso Twitter/X  como  norte  para  análise  desses  discursos  e  de  seus  impactos  políticos posteriores. Discutiremos, a partir de uma revisão bibliográfica, como o desenvolvimento do digital orientou-se por uma ética liberal contraditória que, por um lado,  naturalizou  o  uso  das  plataformas  como  um  espaço  de  participação  e  livre expressão, ao mesmo tempo que, por outro, a propriedade comercial das plataformas digitais se torna uma problemática. A aquisição do Twitter por Elon Musk -exemplo de como a questão da propriedade é atual -afetou significativamente as interações e a qualidade das informações veiculadas, impacto da mudança das políticas de regulação de conteúdo.",0.3691849112510681
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,55,"No  plano  metodológico,  um  levantamento  bibliométrico,  por  meio  da utilização de APIs de sites de catalogação de trabalhos científicos, foi realizado para identificar  como  o  debate  sobre  o  Twitter/X  se  apresenta  na  literatura  acadêmica, procurando  responder  a  questão  a  respeito  de  sua  relevância  enquanto  objeto  de estudo das formas de participação política.",0.2456788569688797
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,57,①,0.05396334081888199
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,59,"Assim,  este  trabalho  orienta-se  por  esta  área  multifacetada  da  Sociologia Digital, na qual diversos campos de pesquisa são envolvidos, movidos pela necessidade de fazer um esforço interdisciplinar na busca de fontes históricas e teóricas, assim como na metodologia (Miskolci, 2017, p. 14).",0.28561675548553467
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,61,"O objetivo da pesquisa, portanto, é identificar os impactos da construção dos algoritmos das redes como um espaço público e do engajamento de informações do Twitter/X  nas  decisões  e  acontecimentos  políticos  atuais,  demonstrando  como  este debate está presente na política e na academia.",0.4142952263355255
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,63,"Dessa maneira, a fim de facilitar a compreensão da dinâmica do diálogo entre algoritmos privados e a noção de espaço público , o artigo foi estruturado da seguinte forma: 1. O espaço público e as impressões sobre o impacto da internet na participação política; 2. Entre a ética hacker e o ultraliberalismo; 3. O caso do Twitter/X: moderação, desinformação e impacto na democracia; e 4. Dados sobre o Twitter e análises bibliométricas.",0.3992268741130829
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,65,## 1 O espaço público e o impacto da internet para a participação política,0.31430187821388245
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,67,"A ' r evolução tecnológica concentrada nas tecnologias da informação', como aponta  Castells  (1999,  p.  23),  além  de  impor  sua  onipresença  em  nosso  cotidiano, encaminha-se na direção da criação de um espaço virtual de informação que pluraliza as  formas  de  comunicação  discursiva.  Neste  sentido,  a  popularização  da  internet  a partir  da  década  de  1990,  suscitada  pela  tendência  de diminuição das  exigências de competências técnicas para seu uso, promoveu uma rápida expansão da web como um bem comum, não mais restrito às corporações e às instituições de ensino (Cardon, 2019). Esta expansão é, em um primeiro momento, permeada pela ideia otimista de que essa nova  etapa  do  desenvolvimento  tecnológico  humano  poderia  promover  de  alguma maneira a distribuição democrática do saber e abrir espaço para a realização de uma nova etapa da política democrática (Lévy, 1999).",0.3971274197101593
